Año;SemanaAño;IdCaptura;Rectangulo;RE;HKE;JAX;LEZ;MAC;OTROS;SQI;WHB
2018;2;45442;1,60E+03;'16E2';4,22;0;4,22;0;91,57;0;0
2018;2;45451;1,60E+02;'16E1';34,85;0;24,4;0;14,75;0;26,01
2018;2;45456;1,50E+01;'15E0';1,9;0;2,29;0;23,43;0;72,38
2018;2;45457;1,60E+02;'16E1';0;0;28,85;0;35,58;15,38;20,19
2018;2;45471;1,60E+02;'16E1';4,57;0;3,81;0;56,55;0;35,06
2018;2;45482;1,60E+05;'16E4';6,92;0;0;0;0;0;93,08
2018;2;45487;1,60E+02;'16E1';9,56;0;2,45;0;4,66;0;83,33
2018;2;45498;1,60E+07;'16E6';0;0;20,73;0;79,27;0;0
2018;2;45500;1,50E+01;'15E0';2,49;0;0;0;0;0;97,51
2018;2;45511;1,50E+01;'15E0';0;0;0;0;0;0,88;99,12
2018;2;45512;1,60E+02;'16E1';14,7;0;26,5;0;4,01;36,08;18,71
2018;2;45513;1,60E+02;'16E1';0;0;0;0;100;0;0
2018;2;45517;1,60E+07;'16E6';0;0;9,24;0;14,52;23,1;53,14
2018;2;45523;1,70E+02;'17E1';19,08;0;12,95;0;9,59;48,27;10,1
2018;2;45547;1,60E+08;'16E7';0;0;0;100;0;0;0
2018;2;45551;1,60E+08;'16E7';0;0;0;0;10,73;6,21;83,05
2018;2;45802;1,60E+08;'16E7';36,07;0;11,15;0;39,02;13,77;0
2018;2;45922;1,60E+08;'16E7';0;0;0;0;18,95;3,21;77,84
2018;2;45926;1,60E+08;'16E7';3,41;0;0;0;0;2,84;93,75
2018;2;45932;1,60E+08;'16E7';0;0;0;0;25,06;5,98;68,97
2018;2;46128;1,60E+08;'16E7';31,8;0;0;0;31,48;0,95;35,77
2018;2;46146;1,60E+08;'16E7';36,44;0;0;0;32,96;0,97;29,64
2018;2;46218;1,50E+08;'15E7';6,99;0;0;0;3,89;2,33;86,79
2018;2;46226;1,60E+08;'16E7';3,73;0;0;0;34,16;0;62,11
2018;2;46247;1,60E+08;'16E7';4,9;0;0;0;60,78;0;34,31
2018;3;46829;1,60E+05;'16E4';5,65;0;0;0;0;0;94,35
2018;3;47110;1,60E+06;'16E5';0;61,7;0;0;38,3;0;0
2018;3;47182;1,60E+04;'16E3';8,49;0;0;0;1,61;0;89,9
2018;3;47271;1,50E+01;'15E0';0;0;0;0;0;0;100
2018;3;47273;1,50E+01;'15E0';0;0;0;0;0;0;100
2018;3;47340;1,60E+07;'16E6';0;0;0;0;0;4,27;95,73
2018;3;47375;1,60E+02;'16E1';0;0;0;0;0;100;0
2018;3;47399;1,50E+01;'15E0';0;0;0;0;0;0;100
2018;3;47446;1,50E+01;'15E0';0;0;0;0;0;0;100
2018;3;47472;1,60E+02;'16E1';0;0;0;0;0;100;0
2018;3;47486;1,60E+01;'16E0';0;0;0;0;0;0;100
2018;3;47512;1,50E+01;'15E0';0;0;0;0;0;0;100
2018;3;47515;1,60E+05;'16E4';1,57;0;0;0;0;0;98,43
2018;3;47522;1,60E+05;'16E4';6,15;0;0;0;0;0;93,85
2018;3;47523;1,60E+02;'16E1';0;0;0;0;34,64;39,22;26,14
2018;3;47546;1,60E+01;'16E0';0;0;0;0;0;0;100
2018;3;47550;1,60E+03;'16E2';0;0;20,03;0;79,97;0;0
2018;3;47560;1,60E+02;'16E1';0;0;0;0;0;0;100
2018;3;47578;1,60E+03;'16E2';22,67;10,36;24,09;0;42,88;0;0
2018;3;47579;1,60E+01;'16E0';0;0;0;0;0;0;100
2018;3;47580;1,60E+07;'16E6';0;0;3,21;0;0;0;96,79
2018;3;47584;1,50E+01;'15E0';0,68;0;0;0;0,48;0;98,84
2018;3;47594;1,70E+03;'17E2';0,64;1,28;0;0;0;0;98,09
2018;3;47608;1,60E+01;'16E0';2,7;0;0;0;0;0;97,3
2018;3;47610;1,70E+03;'17E2';4,99;0;0;0;0;0;95,01
2018;3;47612;1,60E+02;'16E1';6,98;0;0;0;69,77;0;23,26
2018;3;47640;1,60E+01;'16E0';0;0;0;0;0;0;100
2018;3;47642;1,60E+05;'16E4';0;0;0;0;50,51;49,49;0
2018;3;47658;1,70E+02;'17E1';0;0;13,66;0;21,09;65,25;0
2018;3;47696;1,60E+03;'16E2';9,41;0;0;0;90,59;0;0
2018;3;47697;1,50E+01;'15E0';17,02;0;13,09;0;69,9;0;0
2018;2;47701;1,60E+08;'16E7';18,69;0;0;0;12,15;6,54;62,62
2018;3;47713;1,70E+02;'17E1';6,76;0;9,32;0;5,52;78,4;0
2018;3;47722;1,60E+02;'16E1';0;0;0;0;16,67;0;83,33
2018;3;47723;1,60E+06;'16E5';0;0;31,58;0;68,42;0;0
2018;3;47724;1,70E+03;'17E2';6,05;0;0;0;1,8;0;92,15
2018;3;47732;1,60E+04;'16E3';0;0;0;0;0;0;100
2018;2;47739;1,60E+08;'16E7';84,21;0;0;0;15,79;0;0
2018;2;47740;1,60E+08;'16E7';0;0;0;0;4,51;5,9;89,58
2018;3;47756;1,50E+08;'15E7';6,41;0;0;0;5,69;1,42;86,48
2018;3;47761;1,60E+04;'16E3';25;0;25;0;50;0;0
2018;3;47762;1,70E+02;'17E1';0;0;5,72;0;94,28;0;0
2018;3;47763;1,70E+02;'17E1';0;0;0;0;83,33;0;16,67
2018;3;47777;1,50E+01;'15E0';8,48;17,34;9,06;0;45,86;0;19,27
2018;3;47780;1,60E+06;'16E5';3,21;86,6;7,13;0;3,06;0;0
2018;3;47781;1,70E+08;'17E7';3,82;0;2,71;0;5,42;49,39;38,66
2018;3;47788;1,60E+03;'16E2';8,04;0;22,32;0;69,64;0;0
2018;3;47789;1,60E+03;'16E2';0;0;0;0;100;0;0
2018;3;47797;1,50E+06;'15E5';0;0;10,45;0;89,55;0;0
2018;3;47818;1,60E+02;'16E1';22,22;0;15,56;0;28,89;0;33,33
2018;3;47853;1,50E+01;'15E0';19,05;0;0;0;80,95;0;0
2018;3;47858;1,50E+01;'15E0';12,18;0;11;0;18,95;11,84;46,02
2018;3;47868;1,60E+02;'16E1';11,37;0;3,79;0;11,91;7,22;65,7
2018;3;47869;1,60E+02;'16E1';0;0;16,22;0;0;0;83,78
2018;3;47878;1,60E+02;'16E1';0;0;0;0;35,28;0;64,72
2018;3;48024;1,60E+05;'16E4';100;0;0;0;0;0;0
2018;3;48043;1,60E+05;'16E4';16,33;0;0;0;53,06;30,61;0
2018;3;48152;1,60E+04;'16E3';5,16;0;0;0;0;0;94,84
2018;3;48195;1,60E+05;'16E4';4,55;0;0;0;0;0;95,45
2018;3;48280;1,60E+05;'16E4';2;95,59;0,07;0;2,35;0;0
2018;3;48708;1,70E+03;'17E2';5,79;0;0;0;0;0;94,21
2018;3;48773;1,60E+08;'16E7';73,08;0;0;0;26,92;0;0
2018;3;48822;1,50E+01;'15E0';0;0;0;0;0;0;100
2018;3;48842;1,60E+06;'16E5';14,39;71,35;3,13;0;8,96;0;2,17
2018;3;48911;1,60E+01;'16E0';0;0;0;0;0;0;100
2018;3;48935;1,70E+03;'17E2';2,57;0;0;0;0;0;97,43
2018;3;48945;1,70E+03;'17E2';5,2;0;0;0;0;0;94,8
2018;3;48950;1,50E+06;'15E5';2,99;0;7,81;0;89,19;0;0
2018;3;48953;1,50E+01;'15E0';0;0;0;0;0;0;100
2018;3;48973;1,60E+05;'16E4';4,27;0;0;0;0;0;95,73
2018;3;48978;1,50E+01;'15E0';0;0;0;0;0;0;100
2018;3;48979;1,60E+05;'16E4';19,42;0;0;0;0;0;80,58
2018;3;48988;1,60E+01;'16E0';0;0;0;0;0;0;100
2018;3;48991;1,60E+04;'16E3';0;40,91;12,99;0;46,1;0;0
2018;3;48996;1,50E+08;'15E7';8,33;0;0;0;0;0;91,67
2018;3;49008;1,60E+04;'16E3';10,02;21,7;7,51;0;60,77;0;0
2018;3;49009;1,60E+03;'16E2';0;0;0;100;0;0;0
2018;3;49020;1,60E+01;'16E0';0;0;0;0;1,57;0;98,43
2018;3;49022;1,60E+01;'16E0';0;0;0;0;0;0;100
2018;3;49025;1,60E+03;'16E2';22,6;8,32;27,75;0;41,33;0;0
2018;3;49027;1,50E+01;'15E0';0;0;0;0;0;0;100
2018;3;49053;1,60E+05;'16E4';4,69;0;0;0;0;0;95,31
2018;3;49064;1,60E+05;'16E4';23,99;0;27,87;0;48,14;0;0
2018;3;49065;1,60E+05;'16E4';0;0;0;0;100;0;0
2018;3;49078;1,60E+01;'16E0';0;0;34,36;0;65,64;0;0
2018;3;49085;1,60E+03;'16E2';31,91;0;21,28;0;46,81;0;0
2018;3;49087;1,50E+01;'15E0';0;0;0;0;60,02;0;39,98
2018;3;49106;1,60E+02;'16E1';0;0;0;0;0;0;100
2018;3;49110;1,60E+03;'16E2';31,3;0;19,09;0;49,61;0;0
2018;3;49124;1,60E+02;'16E1';0;0;0;0;0;100;0
2018;3;49127;1,60E+02;'16E1';0;0;0;0;0;0;100
2018;3;49128;1,50E+08;'15E7';68,82;0;0;0;29,41;1,76;0
2018;3;49133;1,60E+02;'16E1';4,38;0;12,35;0;28,69;0;54,58
2018;3;49135;1,60E+01;'16E0';4,13;0;0;0;0;0;95,87
2018;3;49143;1,60E+08;'16E7';7,12;0;3,36;89;0,52;0;0
2018;3;49176;1,70E+02;'17E1';9,47;0;10,32;0;43,2;0;37,01
2018;3;49179;1,60E+02;'16E1';0;0;0;0;0;100;0
2018;3;49194;1,70E+08;'17E7';20,85;0;3,74;0;11,74;55,41;8,26
2018;3;49198;1,50E+01;'15E0';20,8;0;22,12;0;57,08;0;0
2018;3;49212;1,60E+02;'16E1';9,09;0;0;0;65,45;0;25,45
2018;3;49254;1,60E+02;'16E1';0;0;14,38;0;17,12;32,88;35,62
2018;3;49258;1,60E+01;'16E0';0;0;29,43;0;62,04;8,53;0
2018;3;49260;1,50E+01;'15E0';97,71;0;0;0;2,29;0;0
2018;3;49265;1,60E+02;'16E1';0;0;9,77;0;25,38;23,31;41,54
2018;3;49268;1,70E+02;'17E1';0;0;0;0;41,62;58,38;0
2018;3;49269;1,60E+01;'16E0';8,89;0;24,44;0;42,22;0;24,44
2018;3;49275;1,50E+01;'15E0';1,25;0;0;0;57,17;0;41,58
2018;3;49277;1,60E+02;'16E1';54,43;0;33,25;0;12,32;0;0
2018;3;49278;1,60E+02;'16E1';0;0;0;0;0;0;100
2018;3;49279;1,60E+02;'16E1';21,62;0;0;0;78,38;0;0
2018;3;49281;1,50E+01;'15E0';0;0;0;0;100;0;0
2018;3;49282;1,60E+01;'16E0';64,83;0;19,61;0;15,56;0;0
2018;3;49372;1,60E+03;'16E2';42,66;0;22,18;0;35,15;0;0
2018;3;50092;1,60E+04;'16E3';26,25;0;0;0;73,75;0;0
2018;3;50101;1,50E+01;'15E0';20,08;0;10,04;0;47,79;0;22,09
2018;3;50110;1,70E+08;'17E7';0;0;0;0;0;50,35;49,65
2018;3;50146;1,70E+08;'17E7';0;0;0;0;0;61,9;38,1
2018;3;50154;1,60E+04;'16E3';33,33;0;0;0;66,67;0;0
2018;3;50215;1,60E+05;'16E4';0;65,57;14,75;0;19,67;0;0
2018;3;50248;1,50E+01;'15E0';96,15;0;0;0;3,85;0;0
2018;3;50523;1,60E+04;'16E3';0;0;0;0;100;0;0
2018;3;50524;1,60E+04;'16E3';20,13;0;11,38;15,75;52,74;0;0
2018;3;50814;1,60E+06;'16E5';16,33;38,1;0;0;0;0;45,58
2018;3;51091;1,60E+05;'16E4';13,5;2,85;0;0;0;2,56;81,08
2018;3;51095;1,70E+03;'17E2';7,3;8,36;0;0;0;0;84,34
2018;3;51104;1,60E+05;'16E4';12,58;0;0;0;0;0;87,42
2018;3;51105;1,50E+01;'15E0';0;0;0;0;0;0;100
2018;3;51121;1,60E+01;'16E0';8,49;0;0;0;0;0;91,51
2018;3;51134;1,50E+01;'15E0';0;0;0;0;1,88;0;98,12
2018;3;51137;1,60E+02;'16E1';0;0;0;0;14,46;13,25;72,29
2018;3;51173;1,50E+01;'15E0';0;0;0;0;0;5,95;94,05
2018;3;51191;1,60E+02;'16E1';11,25;0;0;0;0;0;88,75
2018;3;51195;1,60E+02;'16E1';8,58;0;0;0;0;0;91,42
2018;3;51212;1,60E+02;'16E1';0;0;0;0;0;0;100
2018;3;51213;1,60E+02;'16E1';0;0;0;0;0;0;100
2018;3;51219;1,50E+01;'15E0';31,51;0;17,26;0;51,23;0;0
2018;3;51226;1,50E+01;'15E0';100;0;0;0;0;0;0
2018;3;51227;1,50E+01;'15E0';0;0;0;0;2,06;0;97,94
2018;3;51231;1,60E+02;'16E1';3,7;0;0;0;3,7;0;92,59
2018;3;51243;1,70E+08;'17E7';7,55;0;4,11;0;7,98;42,3;38,07
2018;3;51244;1,70E+02;'17E1';0;0;0;0;0;100;0
2018;3;51245;1,50E+01;'15E0';0;0;0;0;0;0;100
2018;3;51246;1,50E+01;'15E0';0;0;0;0;100;0;0
2018;3;51253;1,60E+02;'16E1';0;0;0;0;0;0;100
2018;3;51259;1,60E+04;'16E3';0;0;50;0;50;0;0
2018;3;51270;1,60E+02;'16E1';0;0;0;0;100;0;0
2018;3;51278;1,70E+08;'17E7';6,85;0;4,85;0;13,13;54,79;20,38
2018;3;51284;1,60E+03;'16E2';0;0;0;0;100;0;0
2018;3;51310;1,60E+08;'16E7';0;0;0;0;61,76;2,21;36,03
2018;3;51319;1,60E+08;'16E7';0;0;0;0;62,78;3,33;33,89
2018;3;51320;1,60E+02;'16E1';0;0;0;0;0;11,14;88,86
2018;3;51321;1,70E+02;'17E1';0;0;16,67;0;14,29;69,05;0
2018;3;51325;1,50E+01;'15E0';32,5;0;31,25;0;36,25;0;0
2018;3;51328;1,60E+06;'16E5';44,66;28,24;0;0;27,1;0;0
2018;3;51331;1,60E+02;'16E1';2,25;0;2,85;0;7,95;0;86,96
2018;3;51339;1,50E+06;'15E5';0;2,38;9,52;0;88,1;0;0
2018;3;51355;1,60E+02;'16E1';1,5;0;2,49;0;13,72;0;82,29
2018;3;51368;1,60E+03;'16E2';27,56;0;18,9;0;53,53;0;0
2018;3;51369;1,70E+02;'17E1';66,67;0;33,33;0;0;0;0
2018;3;51380;1,50E+01;'15E0';85,71;0;0;0;14,29;0;0
2018;3;51393;1,50E+01;'15E0';24,9;0;0;0;18,67;37,34;19,09
2018;3;51430;1,60E+08;'16E7';27,63;0;10,53;0;35,53;26,32;0
2018;3;51573;1,50E+08;'15E7';26,15;0;16,92;0;21,54;35,38;0
2018;3;51631;1,70E+02;'17E1';36,5;0;21,9;0;36,5;5,11;0
2018;3;51673;1,60E+05;'16E4';70,08;0;0;0;29,92;0;0
2018;3;51753;1,60E+05;'16E4';8,91;70,09;0;0;21;0;0
2018;3;51812;1,60E+05;'16E4';17,93;0;0;0;0;0;82,07
2018;3;51826;1,60E+02;'16E1';21,1;0;0;0;0;0;78,9
2018;3;51844;1,60E+06;'16E5';20,14;36,15;4,84;0;17,56;0;21,3
2018;3;51937;1,50E+01;'15E0';0;0;51,65;0;0;0;48,35
2018;3;51938;1,70E+03;'17E2';15,51;0;0;0;1,05;0;83,44
2018;3;52057;1,60E+04;'16E3';9,4;1,57;0;0;1,94;0;87,09
2018;3;52089;1,60E+05;'16E4';14,41;0;0;0;13,51;0;72,07
2018;3;52099;1,60E+06;'16E5';1,1;76,05;1,1;0,73;21,01;0;0
2018;3;52100;1,60E+01;'16E0';0;0;0;0;100;0;0
2018;3;52101;1,60E+02;'16E1';20,75;0;0;0;0;0;79,25
2018;3;52109;1,70E+02;'17E1';0;0;0;0;9,64;72,29;18,07
2018;3;52121;1,60E+05;'16E4';1,2;71,02;0;0;16,43;11,35;0
2018;3;52146;1,60E+07;'16E6';17,73;0;2,21;0;9,3;25,95;44,81
2018;3;52157;1,60E+05;'16E4';7,14;0;0;19,46;66,25;0;7,14
2018;3;52158;1,60E+04;'16E3';0;0;0;0;100;0;0
2018;3;52182;1,60E+02;'16E1';0;0;0;0;0;0;100
2018;3;52190;1,60E+07;'16E6';31,41;0;8,9;0;40,61;11,22;7,85
2018;3;52210;1,50E+01;'15E0';0;0;0;0;0;0;100
2018;3;52219;1,60E+03;'16E2';40,46;0;20,23;0;39,31;0;0
2018;3;52220;1,60E+02;'16E1';3,55;0;0;0;0;0;96,45
2018;3;52239;1,60E+02;'16E1';14,99;0;0;0;0;0;85,01
2018;3;52245;1,70E+03;'17E2';34,74;15,11;21,15;0;29;0;0
2018;3;52246;1,60E+03;'16E2';12,39;0;33,48;0;54,13;0;0
2018;3;52251;1,50E+01;'15E0';5,32;0;31,91;0;62,77;0;0
2018;3;52263;1,60E+03;'16E2';21,51;0;25,22;0;53,27;0;0
2018;3;52266;1,60E+04;'16E3';24,57;0;8,6;0;66,83;0;0
2018;3;52283;1,60E+02;'16E1';0;0;10,85;0;16,04;5,65;67,46
2018;3;52289;1,60E+04;'16E3';3,62;16,84;0;0;0;2,5;77,04
2018;3;52291;1,50E+01;'15E0';0;0;0;0;0;0;100
2018;3;52297;1,50E+01;'15E0';0;0;0;0;0;0;100
2018;3;52301;1,70E+03;'17E2';22,4;0;0;0;0;0;77,6
2018;3;52305;1,50E+01;'15E0';10,87;0;15,22;0;73,91;0;0
2018;3;52307;1,60E+02;'16E1';0;0;38,71;0;61,29;0;0
2018;3;52308;1,50E+01;'15E0';0;0;0;0;0;0;100
2018;3;52313;1,60E+05;'16E4';19,11;0;0;0;38,67;42,22;0
2018;3;52315;1,60E+04;'16E3';0;0;0;0;0;0,75;99,25
2018;3;52316;1,70E+02;'17E1';7,49;0;7,95;0;1,7;82,86;0
2018;3;52323;1,60E+02;'16E1';23,48;0;12;0;35,16;0;29,35
2018;3;52325;1,60E+02;'16E1';0;0;10,49;0;46,51;0;42,99
2018;3;52329;1,60E+01;'16E0';0;0;0;0;0;0;100
2018;3;52337;1,50E+01;'15E0';0;0;46,67;0;53,33;0;0
2018;3;52349;1,60E+07;'16E6';0;0;10,3;0;45,15;0;44,55
2018;3;52350;1,60E+02;'16E1';38,46;0;25,64;0;35,9;0;0
2018;3;52358;1,60E+07;'16E6';0;0;11,11;0;82,35;6,54;0
2018;3;52365;1,60E+02;'16E1';54,56;0;18,61;0;26,44;0,39;0
2018;3;52380;1,60E+02;'16E1';5,04;0;5,13;0;6,23;8,52;75,07
2018;3;52387;1,60E+02;'16E1';24,32;0;29,73;0;45,95;0;0
2018;3;52397;1,50E+01;'15E0';1,14;0;1,14;0;61,27;0;36,46
2018;3;52402;1,60E+08;'16E7';8,14;0;0;0;34,75;2,25;54,85
2018;3;52413;1,60E+08;'16E7';28,17;0;0;0;15,49;7,04;49,3
2018;3;52428;1,50E+08;'15E7';6,72;0;0;0;5,22;2,99;85,07
2018;3;52503;1,60E+08;'16E7';38,17;0;0;0;0;0;61,83
2018;3;52571;1,50E+08;'15E7';9,84;0;0;0;9,29;0;80,87
2018;3;53093;1,50E+08;'15E7';2,41;0;0;0;10,84;0;86,75
2018;4;53380;1,60E+03;'16E2';2,08;0;0;0;97,92;0;0
2018;4;53738;1,60E+05;'16E4';9,47;0;0;0;0;0;90,53
2018;4;53884;1,60E+04;'16E3';0,87;0;0;0;0;0,72;98,41
2018;4;53902;1,60E+05;'16E4';3,64;0;0;0;0,91;0;95,45
2018;4;53951;1,60E+05;'16E4';12,44;0;0;0;0;0;87,56
2018;4;53957;1,60E+04;'16E3';0,95;0;0;0;0;0;99,05
2018;4;54051;1,50E+01;'15E0';0;0;0;0;0;0;100
2018;4;54090;1,70E+03;'17E2';3,93;0;0;0;5,65;0;90,43
2018;4;54091;1,50E+01;'15E0';0;0;0;0;0;0;100
2018;4;54100;1,60E+01;'16E0';7,08;0;0;0;0;0;92,92
2018;4;54137;1,50E+01;'15E0';0;0;0;0;0;0;100
2018;4;54149;1,70E+03;'17E2';19,17;0;0;0;10,54;0;70,29
2018;4;54174;1,60E+06;'16E5';15,06;26,35;0;0;22,21;0;36,39
2018;4;54181;1,60E+03;'16E2';0;7,69;0;0;61,54;30,77;0
2018;4;54190;1,60E+08;'16E7';61,29;0;0;0;22,58;16,13;0
2018;4;54203;1,60E+04;'16E3';7,58;28,42;8,42;0;55,58;0;0
2018;4;54212;1,70E+03;'17E2';18,96;0;0;0;1,76;0;79,28
2018;4;54213;1,50E+01;'15E0';0;0;0;0;0;0;100
2018;4;54215;1,50E+01;'15E0';0;0;0;0;100;0;0
2018;4;54217;1,50E+06;'15E5';0;44,12;11,76;0;44,12;0;0
2018;4;54256;1,60E+05;'16E4';0;2,2;0;0;0;0;97,8
2018;4;54260;1,60E+08;'16E7';7,51;0;0;0;7,98;0;84,51
2018;4;54271;1,60E+03;'16E2';8,31;0;12,24;0;79,45;0;0
2018;4;54272;1,50E+01;'15E0';0;0;0;0;0;2,12;97,88
2018;4;54275;1,60E+05;'16E4';1,85;0,59;0;0;0;0;97,57
2018;4;54286;1,60E+05;'16E4';6,7;0;5,26;0;88,04;0;0
2018;4;54287;1,50E+01;'15E0';0;0;0;0;0;0;100
2018;4;54302;1,50E+01;'15E0';0;0;8,39;0;55,06;0;36,55
2018;4;54306;1,60E+02;'16E1';0;0;0;0;100;0;0
2018;4;54307;1,60E+02;'16E1';0;0;100;0;0;0;0
2018;4;54319;1,60E+02;'16E1';0;0;0;0;0;100;0
2018;4;54340;1,60E+05;'16E4';0;0;0;0;37,75;62,25;0
2018;4;54341;1,70E+08;'17E7';0;0;5,91;0;11,82;57,94;24,33
2018;4;54350;1,60E+02;'16E1';20,03;0;30,55;0;49,42;0;0
2018;4;54366;1,60E+02;'16E1';0;0;45,45;0;54,55;0;0
2018;4;54367;1,60E+08;'16E7';0;0;0;4,84;95,16;0;0
2018;4;54368;1,60E+08;'16E7';0;0;0;0;37,59;3,55;58,87
2018;4;54371;1,50E+01;'15E0';0;0;0;0;100;0;0
2018;4;54375;1,60E+02;'16E1';1,56;0;10,94;0;16,41;0;71,09
2018;4;54379;1,60E+06;'16E5';4,69;92,79;0;0;2,52;0;0
2018;4;54392;1,60E+02;'16E1';0;0;0;0;62,5;0;37,5
2018;4;54409;1,60E+03;'16E2';23,24;0;25,37;0;51,39;0;0
2018;4;54458;1,50E+01;'15E0';12,47;0;0;0;87,53;0;0
2018;4;54469;1,60E+06;'16E5';0;0;0;0;0;0;100
2018;4;54470;1,50E+01;'15E0';0;0;3,33;0;60;0;36,67
2018;4;54486;1,60E+02;'16E1';22,02;0;47,71;0;30,28;0;0
2018;4;54501;1,60E+02;'16E1';0;0;0;0;53,98;0;46,02
2018;4;54504;1,60E+02;'16E1';0;0;0;0;100;0;0
2018;4;54523;1,60E+02;'16E1';33,86;0;7,87;0;58,27;0;0
2018;4;54639;1,60E+05;'16E4';0;0;40,43;0;59,57;0;0
2018;4;54735;1,60E+05;'16E4';61,59;0;11,66;0;19,28;7,47;0
2018;4;54776;1,60E+05;'16E4';5,18;0;5,18;0;32,64;56,99;0
2018;4;54869;1,60E+05;'16E4';4,12;0;0;0;1,54;0;94,34
2018;4;54871;1,60E+05;'16E4';2,05;0;0;13,19;0;0;84,76
2018;4;54898;1,60E+05;'16E4';12,39;27,59;0;0;54,39;5,63;0
2018;4;55267;1,60E+08;'16E7';42,11;0;0;35,79;22,11;0;0
2018;4;55271;1,70E+03;'17E2';3,56;13,3;0;0;0;2,91;80,24
2018;4;55287;1,60E+06;'16E5';0;13,12;0;0;0;3,75;83,13
2018;4;55380;1,60E+08;'16E7';44,67;0;0;0;18,21;11,34;25,77
2018;4;55434;1,60E+04;'16E3';0;0;0;0;100;0;0
2018;4;55435;1,60E+04;'16E3';6,23;0;2,1;0;91,66;0;0
2018;4;55448;1,60E+05;'16E4';0;0;0;0;0;0;100
2018;4;55468;1,60E+05;'16E4';1,29;84,34;0;2,7;8,9;0;2,77
2018;4;55481;1,60E+04;'16E3';8,65;3,17;2,88;0;85,3;0;0
2018;4;55482;1,60E+04;'16E3';1,02;0;0;0;0;0;98,98
2018;4;55493;1,60E+05;'16E4';2,89;0;0;0;0;0;97,11
2018;4;55503;1,70E+03;'17E2';17,66;0;0;0;3,03;0;79,31
2018;4;55506;1,60E+05;'16E4';1,14;5,96;0;3,52;77,53;11,86;0
2018;4;55507;1,60E+07;'16E6';0;41,1;4,11;6,85;47,95;0;0
2018;4;55510;1,50E+01;'15E0';0;0;0;0;0;0;100
2018;4;55549;1,60E+03;'16E2';13,24;6,33;7,6;0;64,6;8,23;0
2018;4;55551;1,50E+01;'15E0';0;0;0;0;0;0;100
2018;4;55553;1,60E+04;'16E3';0;0;0;0;0;0;100
2018;4;55570;1,60E+03;'16E2';10,83;0;30,31;0;58,85;0;0
2018;4;55590;1,50E+01;'15E0';0;0;0;0;0;0;100
2018;4;55606;1,60E+04;'16E3';0,85;0;0;0;0;0;99,15
2018;4;55609;1,60E+03;'16E2';10,39;0;10,75;0;78,85;0;0
2018;4;55614;1,70E+03;'17E2';27,93;1,52;0;0;3,54;0;67,02
2018;4;55629;1,50E+01;'15E0';0;0;0;0;0;2,45;97,55
2018;4;55657;1,60E+05;'16E4';0,7;3,5;0;0;1,12;0;94,68
2018;4;55658;1,50E+01;'15E0';0;20,29;0;0;79,71;0;0
2018;4;55669;1,50E+01;'15E0';0;0;14,37;0;85,63;0;0
2018;4;55677;1,50E+01;'15E0';0;0;0;0;0;0;100
2018;4;55687;1,60E+02;'16E1';10,2;0;10,2;0;10,2;69,39;0
2018;4;55694;1,60E+08;'16E7';9,07;0;0;0;5,44;2,72;82,76
2018;4;55697;1,70E+08;'17E7';30,09;0;2,75;0;13,51;33,78;19,86
2018;4;55698;1,60E+01;'16E0';0;0;0;0;33,33;0;66,67
2018;4;55735;1,50E+01;'15E0';0;0;5,87;0;19,06;41,06;34,02
2018;4;55738;1,60E+01;'16E0';1,64;0;22,95;0;55,74;0;19,67
2018;4;55746;1,60E+02;'16E1';25,34;0;13,76;0;53,08;0;7,82
2018;4;55747;1,60E+02;'16E1';0;0;53,92;0;46,08;0;0
2018;4;55760;1,60E+08;'16E7';16,47;0;0;81,18;0;0,59;1,76
2018;4;55778;1,50E+01;'15E0';28,89;0;23,56;0;47,56;0;0
2018;4;55789;1,60E+02;'16E1';0;0;100;0;0;0;0
2018;4;55834;1,60E+02;'16E1';0;0;0;0;0;0;100
2018;4;55868;1,50E+01;'15E0';15,2;21,83;0;0;62,96;0;0
2018;4;55872;1,50E+01;'15E0';0;0;0;0;54,22;1,31;44,47
2018;4;55879;1,60E+02;'16E1';0;0;0;0;64,07;12,99;22,94
2018;4;55881;1,50E+01;'15E0';0;0;92,24;0;7,76;0;0
2018;4;55893;1,60E+02;'16E1';70;0;11,43;0;11,43;0;7,14
2018;4;55898;1,50E+01;'15E0';2,17;0;1,55;0;68,89;0;27,4
2018;4;56165;1,60E+05;'16E4';0;0;8,35;0;91,65;0;0
2018;4;56242;1,60E+05;'16E4';0;0;0;0;0;0;100
2018;4;56243;1,60E+05;'16E4';100;0;0;0;0;0;0
2018;4;56361;1,60E+05;'16E4';5,71;0;0;0;6,11;0;88,18
2018;4;56371;1,60E+04;'16E3';2,05;0;0;0;0;0;97,95
2018;4;56544;1,60E+04;'16E3';7,3;0;0;0;0;0;92,7
2018;4;56635;1,60E+04;'16E3';0;0;0;0;0;0;100
2018;4;56646;1,60E+05;'16E4';0,72;69,11;3,18;4,77;21,33;0;0,9
2018;4;56647;1,60E+05;'16E4';0;0;0;0;100;0;0
2018;4;56857;1,60E+06;'16E5';14,49;44,8;6,59;0;34,12;0;0
2018;4;56897;1,60E+06;'16E5';15,43;1,03;0;0;5,22;1,18;77,15
2018;4;56916;1,60E+03;'16E2';16,46;0;17,79;0;65,75;0;0
2018;4;56924;1,70E+03;'17E2';21,18;0,58;0;0;3,7;0;74,54
